,CoC Name,CoC Number,Year,Overall Homeless,Overall Homeless - Under 18,Overall Homeless - Age 18 to 24,Overall Homeless - Over 24,Overall Homeless - Male,Overall Homeless - Female,Overall Homeless - Transgender,Overall Homeless - Nonbinary Gender,Overall Homeless - White,Overall Homeless - Black or African American,Overall Homeless - Asian or Asian American,Overall Homeless - American Indian or Alaska Native,Overall Homeless - Native Hawaiian or Other Pacific Islander,Overall Homeless - Multiple Races,Overall Homeless - Hispanic/Latino,Overall Homeless - Non-Hispanic/Non-Latino,Label
1133,Portsmouth CoC,VA-507,2020,149.0,0.2214765100671141,0.0201342281879194,0.7583892617449665,0.5704697986577181,0.4295302013422818,0.0,0.0,0.174496644295302,0.7986577181208053,0.0,0.0,0.0,0.0268456375838926,0.0067114093959731,0.9932885906040269,1
1134,Lynchburg CoC,VA-508,2020,73.0,0.2054794520547945,0.0547945205479452,0.7397260273972602,0.4657534246575342,0.5342465753424658,0.0,0.0,0.4931506849315068,0.3698630136986301,0.0,0.0273972602739726,0.0,0.1095890410958904,0.0547945205479452,0.9452054794520548,4
1135,"Harrisburg, Winchester/Western Virginia CoC",VA-513,2020,297.0,0.138047138047138,0.1245791245791245,0.7373737373737373,0.6296296296296297,0.367003367003367,0.0,0.0033670033670033,0.7542087542087542,0.1582491582491582,0.0033670033670033,0.0134680134680134,0.0033670033670033,0.0673400673400673,0.0639730639730639,0.936026936026936,3
1136,"Fredericksburg/Spotsylvania, Stafford Counties CoC",VA-514,2020,207.0,0.2415458937198067,0.0628019323671497,0.6956521739130435,0.6328502415458938,0.3671497584541063,0.0,0.0,0.4879227053140096,0.4154589371980676,0.0,0.0,0.0048309178743961,0.0917874396135265,0.0338164251207729,0.966183574879227,4
1137,Virginia Balance of State CoC,VA-521,2020,816.0,0.2941176470588235,0.0526960784313725,0.6531862745098039,0.5453431372549019,0.4522058823529412,0.0012254901960784,0.0012254901960784,0.5477941176470589,0.3725490196078431,0.0,0.0073529411764705,0.0024509803921568,0.0698529411764705,0.0661764705882353,0.9338235294117648,0
1138,Arlington County CoC,VA-600,2020,199.0,0.1909547738693467,0.0402010050251256,0.7688442211055276,0.5829145728643216,0.4120603015075377,0.0050251256281407,0.0,0.321608040201005,0.542713567839196,0.0251256281407035,0.0,0.0100502512562814,0.100502512562814,0.2412060301507537,0.7587939698492462,1
1139,Fairfax County CoC,VA-601,2020,1041.0,0.3054755043227665,0.0912584053794428,0.6032660902977905,0.5369836695485111,0.4582132564841498,0.004803073967339,0.0,0.3035542747358309,0.5773294908741594,0.0537944284341978,0.010566762728146,0.0009606147934678,0.0537944284341978,0.1508165225744476,0.8491834774255523,1
1140,Loudoun County CoC,VA-602,2020,179.0,0.1675977653631284,0.0,0.8324022346368715,0.4469273743016759,0.553072625698324,0.0,0.0,0.4469273743016759,0.3463687150837989,0.0223463687150838,0.0,0.0055865921787709,0.1787709497206704,0.0670391061452514,0.9329608938547486,4
1141,Alexandria CoC,VA-603,2020,207.0,0.2415458937198067,0.038647342995169,0.7198067632850241,0.5652173913043478,0.4347826086956521,0.0,0.0,0.2608695652173913,0.6231884057971014,0.0676328502415458,0.0,0.0096618357487922,0.038647342995169,0.1352657004830917,0.8647342995169082,1
1142,Prince William County CoC,VA-604,2020,326.0,0.1779141104294478,0.0889570552147239,0.7331288343558282,0.598159509202454,0.3926380368098159,0.00920245398773,0.0,0.2822085889570552,0.5398773006134969,0.0245398773006134,0.0122699386503067,0.0061349693251533,0.1349693251533742,0.1257668711656441,0.8742331288343558,1
1143,Virgin Islands CoC,VI-500,2020,304.0,0.0,0.0197368421052631,0.9802631578947368,0.6611842105263158,0.3223684210526316,0.0,0.0164473684210526,0.1085526315789473,0.7631578947368421,0.0,0.0197368421052631,0.0,0.1085526315789473,0.1447368421052631,0.8552631578947368,1
1144,Vermont Balance of State CoC,VT-500,2020,849.0,0.215547703180212,0.1095406360424028,0.6749116607773852,0.535924617196702,0.4546525323910483,0.0070671378091872,0.0023557126030624,0.9128386336866904,0.0365135453474676,0.0035335689045936,0.0023557126030624,0.0047114252061248,0.0400471142520612,0.0294464075382803,0.9705535924617196,3
1145,Burlington/Chittenden County CoC,VT-501,2020,261.0,0.1264367816091954,0.1302681992337164,0.7432950191570882,0.5555555555555556,0.4291187739463601,0.0076628352490421,0.0076628352490421,0.7969348659003831,0.1187739463601532,0.0229885057471264,0.0153256704980842,0.0,0.0459770114942528,0.0613026819923371,0.9386973180076628,3
1146,Seattle/King County CoC,WA-500,2020,11751.0,0.1856012254276231,0.0919921708790741,0.7224066036933027,0.5625053186962812,0.4115394434516211,0.0102969960003403,0.0156582418517572,0.4814909369415369,0.2512977618926049,0.0207641902816781,0.1491787932941877,0.0353161433069525,0.0619521742830397,0.1461152242362352,0.8538847757637648,4
1147,Washington Balance of State CoC,WA-501,2020,5668.0,0.1861326746647847,0.0753352152434721,0.7385321100917431,0.5688073394495413,0.4213126323218066,0.0056457304163726,0.0042342978122794,0.8009880028228652,0.044107268877911,0.0045871559633027,0.0748059280169372,0.0134086097388849,0.0621030345800988,0.1508468595624559,0.8491531404375441,3
1148,Spokane City & County CoC,WA-502,2020,1559.0,0.1545862732520846,0.0853110968569595,0.7601026298909558,0.5862732520846696,0.4021808851828095,0.0089801154586273,0.0025657472738935,0.7152020525978191,0.0660679923027581,0.0057729313662604,0.1180243745991019,0.0198845413726747,0.0750481077613855,0.0878768441308531,0.9121231558691468,3
1149,"Tacoma, Lakewood/Pierce County CoC",WA-503,2020,1897.0,0.1191354770690564,0.0769636267791249,0.8039008961518187,0.6294148655772273,0.3663679493937796,0.0010542962572482,0.0031628887717448,0.5434897206114918,0.2398523985239852,0.0142329994728518,0.0506062203479177,0.0321560358460727,0.1196626251976805,0.0806536636794939,0.919346336320506,4
1150,Everett/Snohomish County CoC,WA-504,2020,1132.0,0.1749116607773851,0.0644876325088339,0.7606007067137809,0.573321554770318,0.4169611307420495,0.004416961130742,0.0053003533568904,0.7420494699646644,0.112190812720848,0.0167844522968197,0.0521201413427561,0.0282685512367491,0.0485865724381625,0.1060070671378091,0.8939929328621908,3
1151,Vancouver/Clark County CoC,WA-508,2020,916.0,0.2336244541484716,0.0578602620087336,0.7085152838427947,0.5491266375545851,0.445414847161572,0.0010917030567685,0.0043668122270742,0.7860262008733624,0.0709606986899563,0.0076419213973799,0.0305676855895196,0.0414847161572052,0.0633187772925764,0.0851528384279476,0.9148471615720524,3
1152,Wisconsin Balance of State CoC,WI-500,2020,2708.0,0.3028064992614475,0.0631462333825701,0.6340472673559823,0.534711964549483,0.4623338257016248,0.0029542097488921,0.0,0.6514032496307238,0.2038404726735598,0.0132939438700147,0.0668389955686853,0.0022156573116691,0.0624076809453471,0.086410635155096,0.913589364844904,0
1153,Milwaukee City & County CoC,WI-501,2020,970.0,0.1762886597938144,0.0670103092783505,0.756701030927835,0.6865979381443299,0.3082474226804124,0.0051546391752577,0.0,0.3195876288659793,0.6206185567010309,0.0030927835051546,0.011340206185567,0.0061855670103092,0.0391752577319587,0.0989690721649484,0.9010309278350516,1
1154,Racine City & County CoC,WI-502,2020,207.0,0.1739130434782608,0.0772946859903381,0.748792270531401,0.642512077294686,0.357487922705314,0.0,0.0,0.4879227053140096,0.4492753623188406,0.0,0.0,0.0096618357487922,0.0531400966183574,0.0628019323671497,0.9371980676328504,4
1155,Madison/Dane County CoC,WI-503,2020,630.0,0.2682539682539682,0.065079365079365,0.6666666666666666,0.5841269841269842,0.4158730158730159,0.0,0.0,0.3984126984126984,0.5158730158730159,0.0111111111111111,0.0142857142857142,0.0015873015873015,0.0587301587301587,0.0904761904761904,0.9095238095238096,1
1156,"Wheeling, Weirton Area CoC",WV-500,2020,129.0,0.0852713178294573,0.1395348837209302,0.7751937984496124,0.5503875968992248,0.4418604651162791,0.0077519379844961,0.0,0.7751937984496124,0.0697674418604651,0.0,0.0697674418604651,0.0,0.0852713178294573,0.0232558139534883,0.9767441860465116,3
1157,"Huntington/Cabell, Wayne Counties CoC",WV-501,2020,194.0,0.0876288659793814,0.0721649484536082,0.8402061855670103,0.6391752577319587,0.3608247422680412,0.0,0.0,0.7525773195876289,0.211340206185567,0.0,0.0,0.0051546391752577,0.0309278350515463,0.0257731958762886,0.9742268041237112,3
1158,"Charleston/Kanawha, Putnam, Boone, Clay Counties CoC",WV-503,2020,294.0,0.1054421768707483,0.0680272108843537,0.826530612244898,0.6224489795918368,0.3775510204081632,0.0,0.0,0.7414965986394558,0.2312925170068027,0.0,0.0034013605442176,0.0,0.0238095238095238,0.0204081632653061,0.979591836734694,3
1159,West Virginia Balance of State CoC,WV-508,2020,724.0,0.0870165745856353,0.0870165745856353,0.8259668508287292,0.6077348066298343,0.3922651933701657,0.0,0.0,0.8743093922651933,0.0870165745856353,0.0041436464088397,0.0013812154696132,0.0027624309392265,0.0303867403314917,0.0220994475138121,0.9779005524861878,3
1160,Wyoming Statewide CoC,WY-500,2020,612.0,0.2336601307189542,0.1503267973856209,0.6160130718954249,0.5620915032679739,0.4379084967320261,0.0,0.0,0.8333333333333334,0.0620915032679738,0.0,0.0637254901960784,0.0049019607843137,0.0359477124183006,0.1241830065359477,0.8758169934640523,3
1161,Anchorage CoC,AK-500,2019,1111.0,0.1737173717371737,0.1188118811881188,0.7074707470747075,0.6165616561656165,0.3798379837983798,0.0036003600360036,0.0,0.2997299729972997,0.126012601260126,0.0162016201620162,0.3951395139513951,0.0576057605760576,0.1053105310531053,0.0576057605760576,0.9423942394239424,0
1162,Alaska Balance of State CoC,AK-501,2019,796.0,0.1783919597989949,0.0904522613065326,0.7311557788944724,0.5678391959798995,0.4258793969849246,0.0025125628140703,0.0037688442211055,0.4195979899497487,0.0301507537688442,0.0226130653266331,0.4082914572864322,0.0113065326633165,0.1080402010050251,0.0515075376884422,0.9484924623115578,0
1163,"Birmingham/Jefferson, St. Clair, Shelby Counties CoC",AL-500,2019,981.0,0.110091743119266,0.073394495412844,0.8165137614678899,0.6340468909276249,0.36493374108053,0.001019367991845,0.0,0.3251783893985729,0.6452599388379205,0.001019367991845,0.0122324159021406,0.0030581039755351,0.0132517838939857,0.0234454638124362,0.9765545361875636,1
1164,Mobile City & County/Baldwin County CoC,AL-501,2019,505.0,0.2178217821782178,0.0356435643564356,0.7465346534653465,0.5722772277227722,0.4277227722772277,0.0,0.0,0.3584158415841584,0.5900990099009901,0.0019801980198019,0.0158415841584158,0.0019801980198019,0.0316831683168316,0.0277227722772277,0.9722772277227724,1
1165,Florence/Northwest Alabama CoC,AL-502,2019,390.0,0.3897435897435897,0.0205128205128205,0.5897435897435898,0.441025641025641,0.5564102564102564,0.0025641025641025,0.0,0.5974358974358974,0.3923076923076923,0.0,0.0025641025641025,0.0025641025641025,0.0051282051282051,0.0307692307692307,0.9692307692307692,0
1166,Huntsville/North Alabama CoC,AL-503,2019,464.0,0.1702586206896551,0.0603448275862069,0.7693965517241379,0.5603448275862069,0.4396551724137931,0.0,0.0,0.5172413793103449,0.375,0.0086206896551724,0.0495689655172413,0.0043103448275862,0.0452586206896551,0.0646551724137931,0.9353448275862069,4
1167,Montgomery City & County CoC,AL-504,2019,330.0,0.2363636363636363,0.0545454545454545,0.7090909090909091,0.5818181818181818,0.4181818181818181,0.0,0.0,0.2303030303030303,0.7151515151515152,0.0,0.0181818181818181,0.003030303030303,0.0333333333333333,0.0151515151515151,0.9848484848484848,1
1168,Gadsden/Northeast Alabama CoC,AL-505,2019,224.0,0.0892857142857142,0.0401785714285714,0.8705357142857143,0.6383928571428571,0.3526785714285714,0.0044642857142857,0.0044642857142857,0.5848214285714286,0.3883928571428571,0.0,0.0044642857142857,0.0,0.0223214285714285,0.0267857142857142,0.9732142857142856,4
1169,Tuscaloosa City & County CoC,AL-506,2019,44.0,0.1590909090909091,0.0,0.8409090909090909,0.6136363636363636,0.3863636363636363,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0909090909090909,0.9090909090909092,4
1170,Alabama Balance of State CoC,AL-507,2019,323.0,0.2321981424148606,0.1424148606811145,0.6253869969040248,0.5201238390092879,0.4767801857585139,0.0,0.0030959752321981,0.5510835913312694,0.4272445820433436,0.0030959752321981,0.0123839009287925,0.0030959752321981,0.0030959752321981,0.0185758513931888,0.9814241486068112,4
1171,Little Rock/Central Arkansas CoC,AR-500,2019,1066.0,0.1022514071294559,0.0600375234521576,0.8377110694183865,0.6106941838649156,0.3883677298311445,0.0,0.0009380863039399,0.4718574108818011,0.49906191369606,0.0,0.0056285178236397,0.0028142589118198,0.0206378986866791,0.0281425891181988,0.9718574108818012,4
1172,Fayetteville/Northwest Arkansas CoC,AR-501,2019,518.0,0.1563706563706563,0.1640926640926641,0.6795366795366795,0.6081081081081081,0.388030888030888,0.0,0.0038610038610038,0.7393822393822393,0.1042471042471042,0.0057915057915057,0.0308880308880308,0.0231660231660231,0.0965250965250965,0.0212355212355212,0.9787644787644788,3
1173,Arkansas  Balance of State  CoC,AR-503,2019,811.0,0.0530209617755857,0.1800246609124537,0.7669543773119606,0.6646115906288532,0.3353884093711467,0.0,0.0,0.6510480887792849,0.3020961775585696,0.001233045622688,0.0073982737361282,0.0098643649815043,0.0283600493218249,0.0172626387176325,0.9827373612823674,4
1174,Southeast Arkansas CoC,AR-505,2019,75.0,0.3866666666666666,0.0933333333333333,0.52,0.4266666666666667,0.5733333333333334,0.0,0.0,0.3466666666666667,0.6133333333333333,0.0,0.0,0.0,0.04,0.04,0.96,1
1175,Fort Smith CoC,AR-508,2019,247.0,0.1659919028340081,0.0607287449392712,0.7732793522267206,0.611336032388664,0.3724696356275304,0.0161943319838056,0.0,0.854251012145749,0.1012145748987854,0.0,0.0323886639676113,0.0040485829959514,0.0080971659919028,0.0080971659919028,0.9919028340080972,3
1176,Arizona Balance of State CoC,AZ-500,2019,2021.0,0.1439881246907471,0.0613557644730331,0.7946561108362197,0.616031667491341,0.3795150915388421,0.0024740227610094,0.0019792182088075,0.6848095002474023,0.0390895596239485,0.003958436417615,0.160811479465611,0.0029688273132112,0.1083621969322117,0.1954477981197427,0.8045522018802573,3
1177,Tucson/Pima County CoC,AZ-501,2019,1372.0,0.151603498542274,0.0823615160349854,0.7660349854227405,0.6333819241982507,0.3637026239067055,0.0021865889212827,0.0007288629737609,0.7332361516034985,0.1209912536443148,0.0007288629737609,0.0721574344023323,0.0072886297376093,0.0655976676384839,0.3119533527696793,0.6880466472303207,2
1178,"Phoenix, Mesa/Maricopa County CoC",AZ-502,2019,6614.0,0.1667674629573631,0.0712125793770789,0.7620199576655579,0.6324463259752041,0.3654369519201693,0.001209555488358,0.0009071666162685,0.5935893559117025,0.2514363471424251,0.0058965830057453,0.074841245842153,0.0065013607499244,0.0677351073480495,0.2269428485031751,0.773057151496825,4
1179,San Jose/Santa Clara City & County CoC,CA-500,2019,9706.0,0.0825262724088192,0.1742221306408407,0.74325159695034,0.6189985575932413,0.358850195755203,0.0177209973212445,0.0044302493303111,0.4385946837008036,0.1875128786317741,0.0344117041005563,0.0807747784875334,0.0152483000206058,0.2434576550587265,0.4274675458479291,0.5725324541520709,2
1180,San Francisco CoC,CA-501,2019,8035.0,0.0477909147479776,0.1439950217797137,0.8082140634723086,0.6085874299937772,0.3437461107654013,0.0331051649035469,0.0145612943372744,0.2876166770379589,0.3706285003111387,0.044181705040448,0.0499066583696328,0.0248911014312383,0.222775357809583,0.1896701929060361,0.810329807093964,4
1181,"Oakland, Berkeley/Alameda County CoC",CA-502,2019,8022.0,0.0410122164048865,0.093866866118175,0.8651209174769384,0.6120668162552979,0.3526551982049364,0.0152081775118424,0.0200698080279232,0.3136374968835702,0.4727000747943156,0.0157068062827225,0.037521815008726,0.0159561206681625,0.1444776863625031,0.1728995263026676,0.8271004736973323,4
1182,Sacramento City & County CoC,CA-503,2019,5561.0,0.1278547023916561,0.074447041898939,0.7976982557094048,0.6158964215069233,0.376730803812264,0.0044955943175687,0.002877180363244,0.4684409278906671,0.3360906311814421,0.0088113648624348,0.0757058083078583,0.0221183240424384,0.0888329437151591,0.17712641611221,0.82287358388779,4
1183,"Santa Rosa, Petaluma/Sonoma County CoC",CA-504,2019,2951.0,0.0938664859369705,0.187732971873941,0.7184005421890884,0.6872246696035242,0.3104032531345306,0.0020332090816672,0.0003388681802778,0.6465604879701796,0.0891223314130803,0.0027109454422229,0.0637072178922399,0.0196543544561165,0.1782446628261606,0.2815994578109115,0.7184005421890884,2
1184,Richmond/Contra Costa County CoC,CA-505,2019,2295.0,0.0832244008714597,0.0583877995642701,0.8583877995642701,0.6265795206971677,0.3708061002178649,0.0017429193899782,0.0008714596949891,0.4501089324618736,0.3376906318082788,0.0174291938997821,0.1446623093681917,0.0135076252723311,0.0366013071895424,0.1655773420479303,0.8344226579520697,4
1185,"Salinas/Monterey, San Benito Counties CoC",CA-506,2019,2704.0,0.1405325443786982,0.1305473372781065,0.7289201183431953,0.6505177514792899,0.3483727810650887,0.0011094674556213,0.0,0.6390532544378699,0.1083579881656804,0.0196005917159763,0.0133136094674556,0.0151627218934911,0.2045118343195266,0.4959319526627219,0.5040680473372781,2
1186,Marin County CoC,CA-507,2019,1034.0,0.0909090909090909,0.0986460348162475,0.8104448742746615,0.6702127659574468,0.3268858800773694,0.0029013539651837,0.0,0.6615087040618955,0.167311411992263,0.0164410058027079,0.034816247582205,0.0145067698259187,0.1054158607350096,0.1876208897485493,0.8123791102514507,3
1187,Watsonville/Santa Cruz City & County CoC,CA-508,2019,2167.0,0.1384402399630826,0.2741116751269035,0.5874480849100139,0.6705122288878634,0.329026303645593,0.0004614674665436,0.0,0.6714351638209506,0.0756806645131518,0.0092293493308721,0.0950622981079833,0.012921089063221,0.1356714351638209,0.3299492385786802,0.6700507614213198,2
1188,Mendocino County CoC,CA-509,2019,785.0,0.0662420382165605,0.0611464968152866,0.8726114649681529,0.6369426751592356,0.3605095541401273,0.0,0.0025477707006369,0.8012738853503185,0.0165605095541401,0.0025477707006369,0.0853503184713375,0.0203821656050955,0.0738853503184713,0.1057324840764331,0.8942675159235669,3
1189,"Turlock, Modesto/Stanislaus County CoC",CA-510,2019,1923.0,0.1300052002080083,0.0712428497139885,0.7987519500780031,0.6235049401976079,0.3728549141965678,0.0026001040041601,0.001040041601664,0.7717108684347374,0.1144045761830473,0.0150806032241289,0.0395215808632345,0.0109204368174727,0.0483619344773791,0.3114924596983879,0.6885075403016121,2
1190,Stockton/San Joaquin County CoC,CA-511,2019,2631.0,0.1299885974914481,0.0562523755226149,0.8137590269859369,0.6309388065374383,0.3679209426073736,0.0011402508551881,0.0,0.6526035727860129,0.2531356898517674,0.0235651843405549,0.0106423413150893,0.0171037628278221,0.0429494488787533,0.3082478145191942,0.6917521854808057,2
