CoC Name,CoC Number,Year,Overall Homeless,Overall Homeless - Under 18,Overall Homeless - Age 18 to 24,Overall Homeless - Over 24,Overall Homeless - Male,Overall Homeless - Female,Overall Homeless - Transgender,Overall Homeless - Nonbinary Gender,Overall Homeless - White,Overall Homeless - Black or African American,Overall Homeless - Asian or Asian American,Overall Homeless - American Indian or Alaska Native,Overall Homeless - Native Hawaiian or Other Pacific Islander,Overall Homeless - Multiple Races,Overall Homeless - Hispanic/Latino,Overall Homeless - Non-Hispanic/Non-Latino,Label
"Syracuse, Auburn/Onondaga, Oswego, Cayuga Counties CoC",NY-505,2022,712.0,0.2134831460674157,0.0997191011235955,0.6867977528089888,0.598314606741573,0.3932584269662921,0.0070224719101123,0.0014044943820224,0.5014044943820225,0.3679775280898876,0.0028089887640449,0.0084269662921348,0.0028089887640449,0.1165730337078651,0.0870786516853932,0.9129213483146068,3
Schenectady City & County CoC,NY-507,2022,289.0,0.1349480968858131,0.0934256055363321,0.7716262975778547,0.657439446366782,0.3425605536332179,0.0,0.0,0.4152249134948096,0.4878892733564013,0.0,0.0069204152249134,0.0,0.0899653979238754,0.1245674740484429,0.8754325259515571,3
"Buffalo, Niagara Falls/Erie, Niagara, Orleans, Genesee, Wyoming Counties CoC",NY-508,2022,856.0,0.2406542056074766,0.0700934579439252,0.6892523364485982,0.5841121495327103,0.4147196261682243,0.0,0.0011682242990654,0.4684579439252336,0.4193925233644859,0.0128504672897196,0.0198598130841121,0.014018691588785,0.0654205607476635,0.1273364485981308,0.8726635514018691,3
Ithaca/Tompkins County CoC,NY-510,2022,152.0,0.0657894736842105,0.1842105263157894,0.75,0.6513157894736842,0.3289473684210526,0.0,0.0131578947368421,0.6052631578947368,0.2828947368421052,0.0197368421052631,0.0197368421052631,0.0,0.0723684210526315,0.0986842105263157,0.9013157894736842,3
"Binghamton, Union Town/Broome, Otsego, Chenango, Delaware, Cortland, Tioga Count",NY-511,2022,483.0,0.165631469979296,0.0890269151138716,0.7453416149068323,0.6480331262939959,0.3498964803312629,0.0,0.0020703933747412,0.8115942028985508,0.1614906832298136,0.0020703933747412,0.0,0.0062111801242236,0.0186335403726708,0.0683229813664596,0.9316770186335404,1
Troy/Rensselaer County CoC,NY-512,2022,148.0,0.2432432432432432,0.1013513513513513,0.6554054054054054,0.4324324324324324,0.5540540540540541,0.0135135135135135,0.0,0.4256756756756756,0.527027027027027,0.0,0.027027027027027,0.0,0.0202702702702702,0.0743243243243243,0.9256756756756755,0
"Wayne, Ontario, Seneca, Yates Counties CoC",NY-513,2022,372.0,0.2284946236559139,0.0779569892473118,0.6935483870967742,0.5618279569892473,0.4354838709677419,0.0026881720430107,0.0,0.7634408602150538,0.1989247311827957,0.0,0.0134408602150537,0.0,0.0241935483870967,0.1290322580645161,0.8709677419354839,1
"Jamestown, Dunkirk/Chautauqua County CoC",NY-514,2022,108.0,0.2962962962962963,0.1574074074074074,0.5462962962962963,0.5462962962962963,0.4537037037037037,0.0,0.0,0.8148148148148148,0.1203703703703703,0.0,0.0092592592592592,0.0,0.0555555555555555,0.1759259259259259,0.8240740740740741,1
"Utica, Rome/Oneida, Madison Counties CoC",NY-518,2022,244.0,0.1844262295081967,0.1065573770491803,0.7090163934426229,0.6434426229508197,0.3483606557377049,0.0081967213114754,0.0,0.6680327868852459,0.2254098360655737,0.0081967213114754,0.0040983606557377,0.0,0.0942622950819672,0.1147540983606557,0.8852459016393442,1
"Columbia, Greene Counties CoC",NY-519,2022,114.0,0.175438596491228,0.0964912280701754,0.7280701754385965,0.6491228070175439,0.3508771929824561,0.0,0.0,0.7105263157894737,0.2280701754385964,0.0,0.0,0.0,0.0614035087719298,0.0789473684210526,0.9210526315789472,1
"Franklin, Essex Counties CoC",NY-520,2022,43.0,0.0930232558139534,0.0930232558139534,0.813953488372093,0.627906976744186,0.3255813953488372,0.0465116279069767,0.0,0.7441860465116279,0.0232558139534883,0.0,0.2093023255813953,0.0232558139534883,0.0,0.0232558139534883,0.9767441860465116,1
"Jefferson, Lewis, St. Lawrence Counties CoC",NY-522,2022,130.0,0.0076923076923076,0.1076923076923077,0.8846153846153846,0.5769230769230769,0.4230769230769231,0.0,0.0,0.8923076923076924,0.0923076923076923,0.0,0.0,0.0,0.0153846153846153,0.0769230769230769,0.9230769230769232,1
"Glens Falls, Saratoga Springs/Saratoga, Washington, Warren, Hamilton Counties Co",NY-523,2022,222.0,0.1756756756756756,0.0990990990990991,0.7252252252252253,0.5945945945945946,0.3873873873873873,0.018018018018018,0.0,0.8828828828828829,0.09009009009009,0.009009009009009,0.0045045045045045,0.0,0.0135135135135135,0.072072072072072,0.927927927927928,1
New York Balance of State Continuum of Care,NY-525,2022,606.0,0.2425742574257425,0.1171617161716171,0.6402640264026402,0.5726072607260726,0.4224422442244224,0.0033003300330033,0.0016501650165016,0.7244224422442245,0.165016501650165,0.0016501650165016,0.0165016501650165,0.0,0.0924092409240924,0.1336633663366336,0.8663366336633663,1
New York City CoC,NY-600,2022,61840.0,0.2745633893919793,0.0870148771021992,0.6384217335058214,0.5604301423027167,0.4320019404915912,0.0068078913324708,0.0007115135834411,0.1729624838292367,0.738777490297542,0.0120633893919793,0.0067755498059508,0.0154754204398447,0.0539456662354463,0.3786384217335058,0.6213615782664942,0
Poughkeepsie/Dutchess County CoC,NY-601,2022,636.0,0.2311320754716981,0.0770440251572327,0.6918238993710691,0.559748427672956,0.4323899371069182,0.0047169811320754,0.0031446540880503,0.4669811320754717,0.4716981132075472,0.0078616352201257,0.0110062893081761,0.0015723270440251,0.040880503144654,0.1698113207547169,0.8301886792452831,3
"Newburgh, Middletown/Orange County CoC",NY-602,2022,339.0,0.2979351032448377,0.0855457227138643,0.616519174041298,0.5663716814159292,0.4336283185840708,0.0,0.0,0.4749262536873156,0.4188790560471976,0.0,0.0088495575221238,0.0147492625368731,0.0825958702064896,0.3097345132743362,0.6902654867256637,3
"Nassau, Suffolk Counties CoC",NY-603,2022,3034.0,0.3833223467369809,0.0659195781147,0.5507580751483191,0.501318391562294,0.4963744232036915,0.001318391562294,0.0009887936717205,0.3582729070533949,0.569215557020435,0.0009887936717205,0.0168094924192485,0.0036255767963085,0.0510876730388925,0.2264337508239947,0.7735662491760052,0
"Yonkers, Mount Vernon/Westchester County CoC",NY-604,2022,1356.0,0.3672566371681416,0.0707964601769911,0.5619469026548672,0.5339233038348082,0.4646017699115044,0.0014749262536873,0.0,0.2971976401179941,0.6733038348082596,0.0022123893805309,0.0058997050147492,0.0058997050147492,0.0154867256637168,0.3001474926253687,0.6998525073746312,0
Rockland County CoC,NY-606,2022,106.0,0.0943396226415094,0.1132075471698113,0.7924528301886793,0.660377358490566,0.330188679245283,0.0094339622641509,0.0,0.5,0.3584905660377358,0.0,0.0188679245283018,0.0849056603773584,0.0377358490566037,0.4150943396226415,0.5849056603773585,2
Kingston/Ulster County CoC,NY-608,2022,409.0,0.2567237163814181,0.0929095354523227,0.6503667481662592,0.5378973105134475,0.4572127139364303,0.0048899755501222,0.0,0.6356968215158925,0.2567237163814181,0.0024449877750611,0.0048899755501222,0.0,0.1002444987775061,0.1124694376528117,0.8875305623471883,3
Cincinnati/Hamilton County CoC,OH-500,2022,1081.0,0.2025901942645698,0.0878815911193339,0.7095282146160962,0.633672525439408,0.3607770582793709,0.001850138760407,0.003700277520814,0.3071230342275671,0.6401480111008325,0.0009250693802035,0.005550416281221,0.0009250693802035,0.0453283996299722,0.0166512488436632,0.9833487511563368,0
Toledo/Lucas County CoC,OH-501,2022,494.0,0.2651821862348178,0.0627530364372469,0.6720647773279352,0.520242914979757,0.4777327935222672,0.0,0.0,0.4574898785425101,0.4939271255060729,0.0060728744939271,0.0101214574898785,0.0,0.0323886639676113,0.0587044534412955,0.9412955465587044,3
Cleveland/Cuyahoga County CoC,OH-502,2022,1574.0,0.1537484116899618,0.0692503176620076,0.7770012706480305,0.627700127064803,0.3646759847522236,0.0076238881829733,0.0,0.2566709021601016,0.7191867852604829,0.008259212198221,0.0012706480304955,0.0,0.0146124523506988,0.0495552731893265,0.9504447268106736,0
Columbus/Franklin County CoC,OH-503,2022,1912.0,0.2238493723849372,0.0862970711297071,0.6898535564853556,0.5831589958158996,0.4131799163179916,0.0031380753138075,0.0005230125523012,0.3075313807531381,0.5967573221757322,0.006276150627615,0.0052301255230125,0.0005230125523012,0.0836820083682008,0.0439330543933054,0.9560669456066946,0
Youngstown/Mahoning County CoC,OH-504,2022,174.0,0.2183908045977011,0.0747126436781609,0.7068965517241379,0.5574712643678161,0.4367816091954023,0.0057471264367816,0.0,0.4770114942528735,0.4080459770114942,0.0,0.0114942528735632,0.0,0.1034482758620689,0.0402298850574712,0.9597701149425288,3
"Dayton, Kettering/Montgomery County CoC",OH-505,2022,656.0,0.1204268292682926,0.1539634146341463,0.725609756097561,0.5823170731707317,0.4115853658536585,0.0045731707317073,0.0015243902439024,0.4390243902439024,0.5076219512195121,0.010670731707317,0.0045731707317073,0.0045731707317073,0.0335365853658536,0.0304878048780487,0.9695121951219512,0
"Akron, Barberton/Summit County CoC",OH-506,2022,441.0,0.1337868480725623,0.0612244897959183,0.8049886621315193,0.6961451247165533,0.2993197278911564,0.0022675736961451,0.0022675736961451,0.546485260770975,0.3832199546485261,0.0045351473922902,0.0068027210884353,0.0045351473922902,0.0544217687074829,0.0158730158730158,0.984126984126984,3
Ohio Balance of State CoC,OH-507,2022,4075.0,0.1992638036809816,0.0937423312883435,0.7069938650306749,0.5398773006134969,0.4517791411042944,0.007361963190184,0.0009815950920245,0.771042944785276,0.1788957055214723,0.0017177914110429,0.0090797546012269,0.0029447852760736,0.0363190184049079,0.0449079754601227,0.9550920245398772,1
"Canton, Massillon, Alliance/Stark County CoC",OH-508,2022,247.0,0.3643724696356275,0.0283400809716599,0.6072874493927125,0.48582995951417,0.5060728744939271,0.0040485829959514,0.0040485829959514,0.4129554655870445,0.3927125506072874,0.0040485829959514,0.020242914979757,0.0,0.1700404858299595,0.1336032388663967,0.8663967611336032,3
North Central Oklahoma CoC,OK-500,2022,214.0,0.0747663551401869,0.1214953271028037,0.8037383177570093,0.6915887850467289,0.2943925233644859,0.0093457943925233,0.0,0.5467289719626168,0.0747663551401869,0.0233644859813084,0.1355140186915887,0.0046728971962616,0.2149532710280373,0.0794392523364486,0.9205607476635514,1
Tulsa City & County CoC,OK-501,2022,1063.0,0.1335841956726246,0.1298212605832549,0.7365945437441204,0.5682031984948259,0.4176857949200376,0.0047036688617121,0.0094073377234242,0.5380997177798683,0.2596425211665099,0.0159924741298212,0.1354656632173095,0.0206961429915333,0.0301034807149576,0.0987770460959548,0.9012229539040452,3
Oklahoma City CoC,OK-502,2022,1339.0,0.1135175504107543,0.0858849887976101,0.8005974607916355,0.6318147871545929,0.3592233009708738,0.0059746079163554,0.0022404779686333,0.513816280806572,0.2725914861837192,0.005227781926811,0.0978342046303211,0.0067214339058999,0.1038088125466766,0.0911127707244212,0.9088872292755787,3
Oklahoma Balance of State CoC,OK-503,2022,216.0,0.1064814814814814,0.1018518518518518,0.7916666666666666,0.6898148148148148,0.2916666666666667,0.0,0.0185185185185185,0.7083333333333334,0.1064814814814814,0.0,0.1481481481481481,0.0046296296296296,0.0324074074074074,0.1759259259259259,0.8240740740740741,1
Norman/Cleveland County CoC,OK-504,2022,197.0,0.1421319796954314,0.0304568527918781,0.8274111675126904,0.6142131979695431,0.3756345177664975,0.0101522842639593,0.0,0.6852791878172588,0.1522842639593908,0.0,0.1065989847715736,0.0,0.0558375634517766,0.0558375634517766,0.9441624365482234,1
Northeast Oklahoma CoC,OK-505,2022,281.0,0.3665480427046263,0.0106761565836298,0.6227758007117438,0.3879003558718861,0.608540925266904,0.0,0.0035587188612099,0.5160142348754448,0.0533807829181494,0.0,0.3274021352313167,0.0,0.1032028469750889,0.0818505338078291,0.9181494661921707,3
Southwest Oklahoma Regional CoC,OK-506,2022,134.0,0.1641791044776119,0.0820895522388059,0.753731343283582,0.4626865671641791,0.5373134328358209,0.0,0.0,0.5373134328358209,0.3507462686567164,0.0,0.1044776119402985,0.0,0.0074626865671641,0.0746268656716417,0.9253731343283582,3
Southeastern Oklahoma Regional CoC,OK-507,2022,310.0,0.1354838709677419,0.1258064516129032,0.7387096774193549,0.5838709677419355,0.4129032258064516,0.0032258064516129,0.0,0.6129032258064516,0.1096774193548387,0.0032258064516129,0.1806451612903225,0.0129032258064516,0.0806451612903225,0.032258064516129,0.967741935483871,1
"Eugene, Springfield/Lane County CoC",OR-500,2022,2880.0,0.1041666666666666,0.0385416666666666,0.8572916666666667,0.6291666666666667,0.3538194444444444,0.00625,0.0104166666666666,0.8270833333333333,0.0322916666666666,0.0027777777777777,0.0309027777777777,0.0048611111111111,0.1020833333333333,0.0836805555555555,0.9163194444444444,1
"Portland, Gresham/Multnomah County CoC",OR-501,2022,5228.0,0.0807192042846212,0.0508798775822494,0.8684009181331293,0.6073068094873757,0.3559678653404743,0.0153022188217291,0.0189364957918898,0.6032899770466718,0.1509181331293037,0.0103289977046671,0.0579571537872991,0.0153022188217291,0.162203519510329,0.0908569242540168,0.9091430757459832,1
"Medford, Ashland/Jackson County CoC",OR-502,2022,1251.0,0.1286970423661071,0.0711430855315747,0.8001598721023181,0.6306954436450839,0.3565147881694644,0.0039968025579536,0.0047961630695443,0.8625099920063949,0.0279776179056754,0.0063948840927258,0.0463629096722621,0.0183852917665867,0.0383693045563549,0.1598721023181454,0.8401278976818545,1
Central Oregon CoC,OR-503,2022,1359.0,0.1633554083885209,0.0787343635025754,0.7579102281089036,0.5842531272994849,0.4032376747608536,0.0058866813833701,0.0036791758646063,0.847682119205298,0.0228108903605592,0.0022075055187637,0.0706401766004415,0.0073583517292126,0.0493009565857247,0.1030169242089771,0.8969830757910228,1
"Salem/Marion, Polk Counties CoC",OR-504,2022,1805.0,0.0548476454293628,0.0504155124653739,0.8947368421052632,0.6398891966759003,0.3484764542936288,0.0055401662049861,0.0044321329639889,0.8404432132963989,0.0376731301939058,0.0038781163434903,0.0537396121883656,0.0210526315789473,0.0432132963988919,0.1429362880886426,0.8570637119113573,1
Oregon Balance of State CoC,OR-505,2022,4057.0,0.165886122750801,0.061128912989894,0.7729849642593049,0.5962533892038452,0.3909292580724673,0.0007394626571358,0.004929751047572,0.8767562238106975,0.0192260290855311,0.0027113630761646,0.0463396598471777,0.0051762385999507,0.0497904855804781,0.1291594774463889,0.870840522553611,1
"Hillsboro, Beaverton/Washington County CoC",OR-506,2022,808.0,0.2116336633663366,0.0544554455445544,0.7339108910891089,0.6064356435643564,0.3836633663366336,0.0074257425742574,0.0024752475247524,0.8032178217821783,0.0532178217821782,0.0086633663366336,0.0334158415841584,0.0408415841584158,0.0606435643564356,0.2413366336633663,0.7586633663366337,1
Clackamas County CoC,OR-507,2022,571.0,0.190893169877408,0.0542907180385289,0.7548161120840631,0.5201401050788091,0.4763572679509632,0.0017513134851138,0.0017513134851138,0.8231173380035026,0.0612959719789842,0.0052539404553415,0.0385288966725043,0.0140105078809106,0.0577933450087565,0.0875656742556917,0.9124343257443084,1
Philadelphia CoC,PA-500,2022,4489.0,0.1746491423479617,0.0815326353308086,0.7438182223212296,0.6159501002450435,0.3791490309645801,0.0037870349743818,0.0011138338159946,0.2149699264869681,0.7248830474493205,0.0073513031855647,0.0040098017375807,0.0066830028959679,0.0421029182445979,0.1209623524170193,0.8790376475829806,0
Harrisburg/Dauphin County CoC,PA-501,2022,423.0,0.2742316784869976,0.0638297872340425,0.6619385342789598,0.5460992907801419,0.4397163120567376,0.0094562647754137,0.0023640661938534,0.342789598108747,0.574468085106383,0.0070921985815602,0.0141843971631205,0.0,0.0614657210401891,0.0780141843971631,0.9219858156028368,0
"Upper Darby, Chester, Haverford/Delaware County CoC",PA-502,2022,335.0,0.3432835820895522,0.0805970149253731,0.5761194029850746,0.4656716417910447,0.5343283582089552,0.0,0.0,0.2925373134328358,0.6925373134328359,0.0,0.0,0.0,0.0149253731343283,0.0597014925373134,0.9402985074626866,0
"Wilkes-Barre, Hazleton/Luzerne County CoC",PA-503,2022,150.0,0.2733333333333333,0.1266666666666666,0.6,0.46,0.54,0.0,0.0,0.6066666666666667,0.2266666666666666,0.0066666666666666,0.0333333333333333,0.0,0.1266666666666666,0.1666666666666666,0.8333333333333334,3
"Lower Merion, Norristown, Abington/Montgomery County CoC",PA-504,2022,568.0,0.2746478873239437,0.0387323943661971,0.6866197183098591,0.5088028169014085,0.4876760563380282,0.0017605633802816,0.0017605633802816,0.5352112676056338,0.3961267605633803,0.0123239436619718,0.0,0.0,0.056338028169014,0.0774647887323943,0.9225352112676056,3
Chester County CoC,PA-505,2022,402.0,0.2462686567164179,0.0273631840796019,0.7263681592039801,0.6368159203980099,0.36318407960199,0.0,0.0,0.5099502487562189,0.4353233830845771,0.0074626865671641,0.0024875621890547,0.0,0.044776119402985,0.1094527363184079,0.8905472636815921,3
Reading/Berks County CoC,PA-506,2022,573.0,0.2303664921465968,0.0959860383944153,0.6736474694589878,0.6544502617801047,0.343804537521815,0.0017452006980802,0.0,0.7207678883071553,0.2268760907504363,0.0052356020942408,0.0034904013961605,0.0017452006980802,0.0418848167539267,0.4415357766143106,0.5584642233856894,2
Scranton/Lackawanna County CoC,PA-508,2022,188.0,0.2712765957446808,0.1063829787234042,0.6223404255319149,0.6063829787234043,0.3882978723404255,0.0053191489361702,0.0,0.776595744680851,0.175531914893617,0.0,0.0,0.0,0.0478723404255319,0.1170212765957446,0.8829787234042553,1
Eastern Pennsylvania CoC,PA-509,2022,2290.0,0.2716157205240174,0.0759825327510917,0.6524017467248908,0.525764192139738,0.4698689956331878,0.0039301310043668,0.0,0.7091703056768559,0.2174672489082969,0.0030567685589519,0.0109170305676855,0.0235807860262008,0.0358078602620087,0.219650655021834,0.780349344978166,1
Lancaster City & County CoC,PA-510,2022,472.0,0.3601694915254237,0.0635593220338983,0.576271186440678,0.423728813559322,0.5677966101694916,0.0063559322033898,0.0021186440677966,0.663135593220339,0.2648305084745763,0.0021186440677966,0.0190677966101694,0.0,0.0508474576271186,0.2754237288135593,0.7245762711864406,3
"Bristol, Bensalem/Bucks County CoC",PA-511,2022,427.0,0.2903981264637002,0.0468384074941452,0.6627634660421545,0.4964871194379391,0.5011709601873536,0.0,0.0023419203747072,0.6135831381733021,0.2857142857142857,0.0046838407494145,0.0023419203747072,0.0046838407494145,0.0889929742388758,0.1288056206088993,0.8711943793911007,3
York City & County CoC,PA-512,2022,358.0,0.3268156424581006,0.0810055865921787,0.5921787709497207,0.5363128491620112,0.4581005586592179,0.0,0.0055865921787709,0.5307262569832403,0.3351955307262569,0.0,0.0223463687150838,0.0111731843575419,0.1005586592178771,0.1703910614525139,0.8296089385474861,3
"Pittsburgh, McKeesport, Penn Hills/Allegheny County CoC",PA-600,2022,880.0,0.1988636363636363,0.0522727272727272,0.7488636363636364,0.625,0.3704545454545455,0.0034090909090909,0.0011363636363636,0.3579545454545454,0.5352272727272728,0.0045454545454545,0.0045454545454545,0.0022727272727272,0.0954545454545454,0.0431818181818181,0.9568181818181818,0
Western Pennsylvania CoC,PA-601,2022,735.0,0.254421768707483,0.0870748299319727,0.6585034013605442,0.5605442176870749,0.436734693877551,0.001360544217687,0.001360544217687,0.7755102040816326,0.1659863945578231,0.0,0.0122448979591836,0.0,0.0462585034013605,0.0380952380952381,0.961904761904762,1
Beaver County CoC,PA-603,2022,103.0,0.4174757281553398,0.1067961165048543,0.4757281553398058,0.3786407766990291,0.6116504854368932,0.0,0.0097087378640776,0.5728155339805825,0.3203883495145631,0.0,0.0,0.0,0.1067961165048543,0.0,1.0,3
Erie City & County CoC,PA-605,2022,298.0,0.1409395973154362,0.0738255033557047,0.785234899328859,0.6577181208053692,0.3355704697986577,0.0067114093959731,0.0,0.5503355704697986,0.3691275167785235,0.0033557046979865,0.0100671140939597,0.0,0.0671140939597315,0.0503355704697986,0.9496644295302014,3
Puerto Rico Balance of Commonwealth CoC,PR-502,2022,1026.0,0.074074074074074,0.030214424951267,0.8957115009746589,0.7582846003898636,0.2368421052631578,0.0029239766081871,0.0019493177387914,0.4230019493177387,0.2368421052631578,0.0,0.0048732943469785,0.0,0.3352826510721247,0.9483430799220272,0.0516569200779727,2
South-Southeast Puerto Rico CoC,PR-503,2022,1189.0,0.0302775441547518,0.0470984020185029,0.9226240538267452,0.7317073170731707,0.1959629941126997,0.0016820857863751,0.0647603027754415,0.4693019343986543,0.1875525651808242,0.0,0.0016820857863751,0.0,0.3414634146341463,0.9814970563498738,0.0185029436501261,2
Rhode Island Statewide CoC,RI-500,2022,1577.0,0.2010145846544071,0.0640456563094483,0.7349397590361446,0.5960684844641725,0.3944197844007609,0.0057070386810399,0.0038046924540266,0.6531388712745719,0.2435003170577045,0.0050729232720355,0.0234622701331642,0.0031705770450221,0.0716550412175015,0.2206721623335447,0.7793278376664553,3
Charleston/Low Country CoC,SC-500,2022,324.0,0.1790123456790123,0.0524691358024691,0.7685185185185185,0.6049382716049383,0.3950617283950617,0.0,0.0,0.3796296296296296,0.5462962962962963,0.0030864197530864,0.0185185185185185,0.0123456790123456,0.0401234567901234,0.0401234567901234,0.9598765432098766,0
"Greenville, Anderson, Spartanburg/Upstate CoC",SC-501,2022,1263.0,0.1132224861441013,0.0577988915281076,0.828978622327791,0.684085510688836,0.3103721298495645,0.0031670625494853,0.002375296912114,0.5091053048297703,0.4410134600158353,0.0055423594615993,0.007125890736342,0.0015835312747426,0.0356294536817102,0.0372129849564528,0.9627870150435472,3
Columbia/Midlands CoC,SC-502,2022,987.0,0.132725430597771,0.0810536980749746,0.7862208713272543,0.6504559270516718,0.342451874366768,0.0040526849037487,0.0030395136778115,0.3140830800405269,0.6575481256332321,0.0020263424518743,0.0081053698074974,0.0030395136778115,0.0151975683890577,0.0385005065856129,0.961499493414387,0
"Myrtle Beach, Sumter City & County CoC",SC-503,2022,1034.0,0.2001934235976789,0.0783365570599613,0.7214700193423598,0.5154738878143134,0.4777562862669245,0.0058027079303675,0.0009671179883945,0.4777562862669245,0.4332688588007737,0.0058027079303675,0.0087040618955512,0.0029013539651837,0.0715667311411992,0.0338491295938104,0.9661508704061896,3
South Dakota Statewide CoC,SD-500,2022,1389.0,0.2023038156947444,0.0691144708423326,0.728581713462923,0.5889128869690424,0.4053275737940964,0.0028797696184305,0.0028797696184305,0.2455003599712023,0.0453563714902807,0.0035997120230381,0.6853851691864651,0.0,0.0201583873290136,0.0583153347732181,0.9416846652267818,3
Chattanooga/Southeast Tennessee CoC,TN-500,2022,3392.0,0.1303066037735849,0.0566037735849056,0.8130896226415094,0.5011792452830188,0.4988207547169811,0.0,0.0,0.8172169811320755,0.178066037735849,0.0002948113207547,0.0002948113207547,0.0002948113207547,0.0038325471698113,0.0412735849056603,0.9587264150943396,1
Memphis/Shelby County CoC,TN-501,2022,1055.0,0.1677725118483412,0.0502369668246445,0.7819905213270142,0.704265402843602,0.2824644549763033,0.0037914691943127,0.0075829383886255,0.2113744075829383,0.7450236966824645,0.0037914691943127,0.0056872037914691,0.0,0.0341232227488151,0.0151658767772511,0.9848341232227488,0
Knoxville/Knox County CoC,TN-502,2022,1178.0,0.1290322580645161,0.0831918505942275,0.7877758913412564,0.5458404074702886,0.4456706281833616,0.0025466893039049,0.0059422750424448,0.7207130730050934,0.2224108658743633,0.0016977928692699,0.0127334465195246,0.0008488964346349,0.0415959252971137,0.0373514431239388,0.9626485568760612,1
Central Tennessee CoC,TN-503,2022,387.0,0.1834625322997416,0.041343669250646,0.7751937984496124,0.5322997416020672,0.4651162790697674,0.0,0.0025839793281653,0.6408268733850129,0.3204134366925064,0.0,0.0,0.0103359173126615,0.0284237726098191,0.0904392764857881,0.909560723514212,3
Nashville-Davidson County CoC,TN-504,2022,1916.0,0.0772442588726513,0.0495824634655532,0.8731732776617954,0.7066805845511482,0.2881002087682672,0.0041753653444676,0.0010438413361169,0.5417536534446764,0.418580375782881,0.0067849686847599,0.0130480167014613,0.0020876826722338,0.0177453027139874,0.0480167014613778,0.9519832985386222,3
Upper Cumberland CoC,TN-506,2022,382.0,0.2225130890052356,0.0497382198952879,0.7277486910994765,0.4869109947643979,0.5130890052356021,0.0,0.0,0.8821989528795812,0.0916230366492146,0.0104712041884816,0.0,0.013089005235602,0.0026178010471204,0.0157068062827225,0.9842931937172776,1
Jackson/West Tennessee CoC,TN-507,2022,906.0,0.1799116997792494,0.0728476821192053,0.7472406181015453,0.5507726269315674,0.4492273730684327,0.0,0.0,0.5971302428256071,0.3752759381898454,0.0,0.0,0.0,0.0275938189845474,0.0132450331125827,0.9867549668874172,3
Appalachian Regional CoC,TN-509,2022,392.0,0.1096938775510204,0.0637755102040816,0.826530612244898,0.6454081632653061,0.3545918367346938,0.0,0.0,0.8698979591836735,0.086734693877551,0.0,0.0025510204081632,0.0025510204081632,0.0382653061224489,0.0229591836734693,0.9770408163265306,1
Murfreesboro/Rutherford County CoC,TN-510,2022,371.0,0.1644204851752021,0.059299191374663,0.7762803234501348,0.5579514824797843,0.4339622641509434,0.0053908355795148,0.0026954177897574,0.6091644204851752,0.3261455525606469,0.0053908355795148,0.0026954177897574,0.0053908355795148,0.0512129380053908,0.059299191374663,0.9407008086253368,3
"Morristown/Blount, Sevier, Campbell, Cocke Counties CoC",TN-512,2022,588.0,0.2006802721088435,0.0731292517006802,0.7261904761904762,0.5374149659863946,0.4608843537414966,0.0,0.0017006802721088,0.9013605442176872,0.0578231292517006,0.0,0.0017006802721088,0.0204081632653061,0.0187074829931972,0.0221088435374149,0.9778911564625852,1
San Antonio/Bexar County CoC,TX-500,2022,2995.0,0.1378964941569282,0.0520868113522537,0.810016694490818,0.6470784641068448,0.3469115191986644,0.0043405676126878,0.001669449081803,0.7191986644407345,0.2220367278797996,0.0096828046744574,0.0273789649415692,0.001669449081803,0.020033388981636,0.4874791318864774,0.5125208681135225,2
Austin/Travis County CoC,TX-503,2022,3157.0,0.2153943617358251,0.0842572062084257,0.7003484320557491,0.5619258789990498,0.4333227747861894,0.0038010769718086,0.0009502692429521,0.5619258789990498,0.3626860943934115,0.0060183718720304,0.009819448843839,0.0012670256572695,0.0582831802343997,0.3268926195755464,0.6731073804244536,2
"Dallas City & County, Irving CoC",TX-600,2022,4410.0,0.1235827664399093,0.0448979591836734,0.8315192743764173,0.6530612244897959,0.3399092970521541,0.0036281179138321,0.0027210884353741,0.3829931972789115,0.5424036281179139,0.0120181405895691,0.0126984126984126,0.0027210884353741,0.0471655328798185,0.2018140589569161,0.7981859410430839,0
"Fort Worth, Arlington/Tarrant County CoC",TX-601,2022,1665.0,0.1855855855855855,0.0408408408408408,0.7735735735735736,0.5807807807807808,0.4162162162162162,0.0024024024024024,0.0006006006006006,0.4864864864864865,0.46006006006006,0.0126126126126126,0.0114114114114114,0.006006006006006,0.0234234234234234,0.1159159159159159,0.8840840840840841,3
El Paso City & County CoC,TX-603,2022,836.0,0.25,0.0741626794258373,0.6758373205741627,0.6136363636363636,0.3851674641148325,0.0011961722488038,0.0,0.84688995215311,0.1100478468899521,0.0035885167464114,0.0155502392344497,0.0047846889952153,0.0191387559808612,0.6566985645933014,0.3433014354066985,2
Waco/McLennan County CoC,TX-604,2022,195.0,0.2564102564102564,0.0461538461538461,0.6974358974358974,0.6205128205128205,0.3794871794871794,0.0,0.0,0.6666666666666666,0.2923076923076923,0.0,0.0153846153846153,0.0,0.0256410256410256,0.3384615384615385,0.6615384615384615,2
Texas Balance of State CoC,TX-607,2022,7054.0,0.1570740005670541,0.078537000283527,0.7643889991494188,0.6091579245817975,0.3826197901899631,0.0029770343067762,0.0041111426141196,0.706265948398072,0.2185993762404309,0.0077969946129855,0.019138077686419,0.0031187978451942,0.0450808052168982,0.39509498157074,0.60490501842926,2
